"Data Source","WDI Database Archives",

"Last Updated Date","2019-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Denmark","DNK","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.18294183044851","8.344279365514","16.6370190245947","24.8682639879959","57.8222688804959","164.505992915573","245.534820779814","489.014145476565","974.286534814799","1315.16720140303","1684.26714089498","1846.96580017082","2702.43871399386","3145.86440572191","3348.28470034113","3440.52851790816","3622.25779496159","3509.13963954548","3308.70140704298","3036.91835749477","2839.3891523503","2516.32214891164","2217.94022259542","1797.9643","1151.88","288.9915","","","","",
"Dominican Republic","DOM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.742682108953108","3.23143483044109","6.14837705806738","10.078274123187","47.5932566268361","159.586191072669","190.788885713185","289.859502565239","337.527820886191","380.745465712421","501.716697802259","645.088558035864","738.764875707764","820.09380048424","968.155814061106","1037.32254852423","1050.94569222085","1011.16","872.1","594.96","155.790698216627","","","","",
"Algeria","DZA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0155086373028604","0.0760633781873568","0.0747552952857302","0.44153429729171","0.870239081164797","8.57934241581972","21.1428969564814","27.7823276666785","68.4392128112497","94.3986337158903","199.278397237317","251.283818189943","317.158789414918","403.145557328077","392.07416108088","399.74531181056","400.00014661103","392","365.472642161717","313.5","237.81","114.6","","","","",
"East Asia & Pacific","EAP","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.0491592003410744","0.176500468421283","0.567780927350879","1.47216234084065","4.10911333478326","13.9747211281138","36.7837041901036","81.7611501453886","119.818284494313","189.973340656207","248.486799133624","296.497628608235","358.655646558022","439.650713770091","606.370419141943","756.63057831002","834.22415116485","933.029735704907","911.771954695796","868.719910925787","748.651381319988","504.904112198796","134.946146911566","","","","",
"Early-demographic dividend","EAR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00122674115527702","","","","0.0750973243713832","0.22720004403686","0.403204210312919","0.817496431850556","1.7204712848267","3.0655499269626","6.19429432170316","8.47336935664328","14.2680515356373","17.1294584861359","21.1288318967837","24.530576005815","28.9870864838334","36.8189557326871","42.6479265606614","48.7303938237211","64.3585310178546","77.5830380360388","90.3136203087736","101.828830255403","121.802231223258","89.3770276437062","","","","",
"East Asia & Pacific (all income levels)","EAS","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.264042088402582","","","2.88005468342675","4.25477131454054","7.59331181428699","16.8373356084918","39.0848576961508","68.0691434665442","123.102680254821","201.489049221602","261.40065099154","326.441750985446","382.167182082404","455.743462768858","528.806521046057","598.875330517449","748.711288381075","910.309492022323","1035.27343532613","1102.77089113118","1051.39209845964","982.863092772612","842.278486775047","562.240984714465","149.474147340755","","","","",
"Europe & Central Asia","ECA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.327683987859385","1.93786767428511","3.79923226751141","8.3697723149626","16.5183113309586","31.9950258788658","54.5506111098416","92.3472701974387","135.541370462415","244.775281204788","329.32106634043","465.257833445123","544.934958188269","667.02482828962","857.749617497512","929.147626192977","1014.5437329395","1105.18117398734","1099.81088615913","1052.58884413764","896.563003218967","619.812078606705","179.796193378815","","","","",
"Europe & Central Asia (all income levels)","ECS","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73004064572074","","9.17571416072525","11.4234252691544","20.3069754727861","36.8281847844721","66.2948962132709","120.908346426781","195.571947190215","331.823254478328","473.014898615084","588.54870655207","829.358153771346","1015.57578492952","1157.47297595618","1265.06799829505","1369.53955234971","1571.61610673629","1710.85113927444","1786.87957503729","1804.03895736282","1664.71578487324","1529.20249956367","1253.75156382216","831.359417648933","215.232387635339","","","","",
"Ecuador","ECU","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.220106044749353","0.705336940225615","1.49807387697832","1.88513169864446","3.70546503562038","4.73997825732455","5.387266491126","35.4068077702013","62.8728299143673","114.815676564985","183.171577803596","191.720516300335","207.778809811229","264.676140940498","327.731835921908","436.789414739017","726.446564621462","829.412458639189","923.838953473902","878.56935881738","843.240313747658","766.496313469069","523.771172003219","146.821301368534","","","","",
"European Community","EEC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"EASTERN EUROPE","EER","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt","EGY","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.0421858509923317","0.275991624845677","1.35427922240883","2.65808174224985","3.91301891078638","6.40047654479508","12.5626841457997","27.7388796413904","36.2929588387692","117.085809427483","174.7130380852","392.11542417147","516.391947683388","555.240299932787","652.230902234185","692.30845311436","803.225167229182","864.000050763181","930.71","845.15","699.72","386.983811733055","107.7","","","","",
"Euro area","EMU","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16784541691711","7.28336788688522","14.0214141223208","20.1847917957796","36.4221088259042","73.1691379044523","125.110203093812","221.436120717808","347.243964916978","660.584210984891","975.084202538204","1184.57377206193","1509.72899588464","1793.81166774156","2013.95400007055","2178.0120134378","2336.39644099246","2542.92043888455","2515.75731500078","2346.91258574891","2276.60406322559","2029.03579476442","1787.10187357431","1440.26464496474","939.600432137491","240.840851908908","","","","",
"Eritrea","ERI","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0","0.387552180647687","0.377038688629833","1.09541043215037","5.87322733329902","6.77913017420949","9.75397550606061","13.749035967062","21.9936569454415","33.8696612351391","40.8806217195339","53.6524778877411","69.6915410735155","45.8194446997519","56.0093339931481","41.6","19.2","17.1","11.88","3.25119934735","","","","",
"Spain","ESP","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.553669846835539","1.10463647082928","3.30399692824105","5.48982831607969","12.0426857792296","16.3775176468267","57.2850850458318","120.566280218697","187.582617900466","304.7181530446","585.937339211396","780.479692170891","872.165332465264","1680.61126659794","1835.9272782114","2013.22355829442","2122.85461355286","2266.97743455607","2301.66177981487","2178.05541080523","2106.37412403281","1893.76452267762","1686.38999889604","1360.6233","914.28","236.0688","","","","",
"Estonia","EST","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","2.81144080506115","12.9405988564314","49.9185877617142","119.600818873261","151.716394314205","245.560351904247","464.735356978195","624.271115134768","1229.17807173472","1355.1449975562","1758.03646201431","1945.21236056089","2253.13031354118","2598.74109518021","2692.51721532395","2751.82464329378","2669.68467093069","2537.56493825599","2371.6252413385","2142.09197126866","1884.40859259667","1512.8301","1010.88","265.2198","","","","",
"Ethiopia","ETH","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000755075114656575","0.0732889328551574","0.213653972414344","0.415604891901621","0.539252171480495","0.656063391320921","1.59697148534867","3.11105922723961","4.54679664522559","6.67589334771925","9.44056106286143","13.0411279243578","15.5383488291914","17.5292700244969","18.9041290806441","23.9999916998192","30.8","39.8390129112792","44.2","49.2","34.8","","","","",
"European Union","EUU","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50104281687523","6.17873940549688","11.158115911082","15.6451898344881","29.8219390931914","57.031095059373","101.156532194202","184.530092603059","303.433596870873","525.394885236138","740.495345772372","911.39219611559","1265.68424401813","1499.43569164329","1675.82863630135","1831.87259771271","1960.93828286129","2166.903651156","2306.52820605262","2347.66514971324","2258.35353150893","2014.24079678961","1776.76391015657","1434.91272516278","937.225772161038","238.877443825005","","","","",
"Fragile and conflict affected situations","FCS","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.182164315164988","1.15345499641757","1.97942498141687","4.30338060936543","4.39577707364168","11.4805918763258","16.7549102062718","23.8796301995829","33.1839101246715","42.8774291227168","64.9394397411172","64.825484243703","79.8519382522106","122.380974732967","135.868324789905","156.324793205705","180.308746043545","139.597167061253","44.95892624398","","","","",
"Finland","FIN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2472003205381","60.0660508048467","81.0871226228899","110.400456414493","211.307344491402","597.706797366468","721.560220266478","836.677184093713","1094.25411899621","1388.28436662249","1601.31693875604","1853.15755721794","2641.94548027467","2889.85950390801","3032.20776465134","3130.64057636782","3339.91674498074","3358.01888798424","3175.80325112231","2891.77622677733","2780.59020802228","2489.70891666336","2162.719961506","1738.7736","1108.56","277.9539","","","","",
"Fiji","FJI","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.287117475138473","0.339946472658584","0.391869081145327","2.77007750971722","9.60654980992306","27.2210406045613","40.519002975396","64.3567462330166","79.8890850410085","264.574318814088","289.234845376078","318.831624151234","363.61586544356","412.943298258931","425.117938215059","486.027598130629","570.091674234432","619.301471767442","784","809.816562046429","704.9","501.6","138.98618684254","","","","",
"France","FRA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25953545840993","5.99850371938261","11.9447009881942","25.2801898930573","38.5189441767883","70.1166236324937","110.618448360864","182.14838024264","270.536114712206","390.733015346932","612.459253595334","1126.73851921061","1291.32110555164","1545.2677974545","1673.98512301886","1833.00541132991","2013.82594756154","2586.98103937554","2657.83952537342","2485.1897103128","2484.9282758091","2186.36973088219","1962.36","1556.4762","1005","254.0835","","","","",
"Faeroe Islands","FRO","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","85.6915362933302","169.998079882279","419.024000869527","824.474538591686","1217.26829925167","1598.89496010557","1970.18174045515","2352.89488816718","2659.86162309283","2719.79089032741","2782.75777492999","2818.61044739522","2727.30731923105","2637.06198073185","2406.3","2260.5008384","2048.04454174264","1710","1131.84","282.6","","","","",
"Micronesia","FSM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","11.9559602448362","24.5403208596405","79.9297644165748","120.302756825147","160.599629886022","200.385913013915","239.465505176174","396.858892059336","473.525860337302","513.277195384896","553.21981863025","544.643371405858","550.631667026723","537.266024201811","640.023063063063","547.2","623.386152065743","528.2","355.8","94.503243830618","","","","",
"Gabon","GAB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","2.07030878177834","7.34007474568513","10.7467981545015","52.5025975159878","58.1971197228841","83.7855643167858","114.928660975375","128.777540488537","211.59600966343","238.454922884865","252.872171657471","242.214292974229","234.4872792321","231.364448491694","224","206.801147741428","174.8","148.29","70.5","","","","",
"United Kingdom","GBR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75528017534579","7.48880327165358","11.2020541737935","22.3445654645921","44.568621258691","81.4881045442786","177.325151419069","317.612197241041","587.87603380508","915.662177194317","1152.96948202743","1439.60581530643","2384.64914579575","2692.54844390016","2742.31698815255","2945.50428597103","2915.23937893156","3117.51986989254","3049.3523170376","2899.84764966062","2690.21120591636","2383.5419855977","2097.2009700558","1707.0379","1099.32","276.0009","","","","",
"Georgia","GEO","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.516118919410567","1.75047723212874","2.66457560100406","4.49430350994768","18.1792560486836","21.1440753181147","43.2332857322409","69.090183364889","111.196863116547","168.562519704317","262.630516152849","324.026918656555","346.939493509034","462.720132207298","731.557289566785","856.654878998017","924.082080178332","929.375490065985","821.3","572.1","135.47512323815","","","","",
"Ghana","GHA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0149156316048964","0.242199063249433","1.1808687162139","1.3827173143299","4.49922723951875","6.58951961135068","8.58012237015254","35.6196693236635","51.1840689505359","73.6543911267188","78.56331870502","116.832726561483","159.452382934309","166.543385699983","190.406120873199","265.749861401279","333.76","298.838391613687","233.7","226.8","70.434385310686","","","","",
"Gibraltar","GIB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","29.4383709078201","46.2553333124169","65.6422897694291","211.537238345095","234.086614914704","261.712222749932","313.176840509136","363.591489801539","431.973879781678","500.871004992816","570.71411165207","641.469997101253","719.736982796116","455","325","325.085","","","","","","","",
"Guinea","GIN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0059588700591379","0.0287983542015727","0.0839441562914593","0.163817137216706","0.267243385317933","2.62007365472498","4.11213766492272","7.56546370523584","17.3280356775482","19.4392606712005","21.9357618966653","23.3802342569654","27.0550694749489","30.4410784668288","35.8731911114218","32.9402708642543","31.9599178521338","36.4","35.7634647778147","30.4","20.64","14.1","","","","",
"Guadeloupe","GLP","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.393651041250726","1.51687780331969","2.19270219327995","8.80964682802444","30.606346004118","39.4212514087806","57.1784920964774","76.863477711989","104.252251366022","141.537890926257","162.559646801644","219.192343016751","259.710436345103","268.412119470223","267.155162645287","294.393550954309","304.3684","298.781489300332","266","189.54","51.359461504246","","","","",
"Guinea-Bissau","GNB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.703328808344537","1.03206360772813","5.0464915325833","9.86133003188648","12.8330466608497","43.8058813645231","57.9652105234174","77.3626416937384","82.0640258385535","89.3889816881369","86.2268052623032","92.0377793617018","80.8113379792118","78.4007244884489","74.816","69.4557749008168","58.9","39.84","10.622120751042","","","","",
"Equatorial Guinea","GNQ","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","1.81748823149061","4.14232056373121","4.27664874902267","5.81426642731119","7.26403543255456","14.1256051426013","22.9020993810977","37.1466056320846","50.6277705545574","56.3440792935857","60.7236256190658","70.9741736767309","74.5328156208859","192.006874285714","276","334.636372588767","311.6","226.32","63.959999960414","","","","",
"Greece","GRC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2.09698145061969","2.07509920327333","8.21587027596079","16.2763024149167","32.2815638436271","60.1006386868589","79.660207021108","138.73475649244","296.122829194144","393.605137181249","468.446010985519","631.479095522502","747.00889708435","897.938193180555","1007.65247009656","1328.9256397354","1457.48685761654","1507.81729753024","1490.11660546288","1421.98627090094","1459.56000452585","1326.32987539314","1137.4597","758.52","200.505","","","","",
"Grenada","GRD","Internet users (per 100 people)","IT.NET.USER.P2","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.8417139532531","42.6861476969597","63.936227363008","106.432789521144","174.776902888261","220.317130235699","633.564905610935","799.650455615035","819.725110186822","857.836457077323","895.355992864916","933.079578840671","880.798028240181","841.725366281686","948.293365769231","760.65","818.451278306008","665","491.22","161.43","","","","",
"Greenland","GRL","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","2.78537059118237","2.31625048506477","77.1183375512221","341.384045628026","629.04567120934","928.36749340583","1365.11520962418","1525.46766363522","1898.88917962403","2346.34985890204","2467.27422015463","2512.23302547045","2628.96172459563","2697.78765284887","2401.42915743502","2210.56892478818","2021.94858671116","1793.86775694347","1557.50424239118","1250.2","800.4","202.801330442012","","","","",
"Guatemala","GTM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.128915901398266","0.840009574285689","4.1055091905798","20.0635231596039","25.4841611753945","30.6303213893745","74.7424554618528","145.84416022042","195.598919063404","230.633032137898","268.943761193539","319.442418559881","307.282397924406","351.521486082472","346.355551515285","335.999896379179","342.1096","384","374.3","280.8","81.30000000055","","","","",
"French Guiana","GUF","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","14.9834064304063","28.3595980042171","58.3121364727963","100.815984026389","193.5542667309","365.377748824754","692.863528191466","1091.34930089714","1341.26748549372","1449.8169035221","1554.95644119739","1658.07450626048","1710.20807202834","1799.90204290792","1839.91454335797","1772.47412809091","1296.96","1384.8","1476.8198233938","1242.6","831.24","219.419999844086","","","","",
"Guyana","GUY","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","2.84167124497687","5.68854341070194","11.3956759439638","171.151172154241","285.29024883989","569.892793675208","183.691988178896","205.205537120234","212.056591060026","233.670964891109","231.806849650635","541.504610111013","743.937186996095","851.721032461368","956.759842913907","875","795.924138662593","651","448.2","114.6","","","","",
"High income","HIC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8196523295273","20.1134168544047","29.3964578733088","40.9247963502886","82.0976529656525","150.716583062831","275.245454432313","433.441001626877","650.836219457007","938.552426499288","1251.86742236521","1500.3949546306","1846.57522858329","2037.62097390252","2259.22033391481","2416.810608618","2534.40846302418","2691.567169705","2585.68139419494","2364.7363280898","2252.15835192497","2003.72337423552","1808.7304052299","1486.3772108786","967.322836843548","243.044230746168","","","","",
"Hong Kong SAR, China","HKG","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","5.22470492497032","36.783310994327","57.7340817829702","120.11897156209","138.690124166472","202.377163354529","450.166186258476","624.976325196162","914.423234248513","1200.1308744492","1668.28041465202","1858.99208942334","2230.19604176445","2404.2194740299","2447.90463214055","2611.14577859445","2666.11675132474","2568.50179417286","2403.89768847895","2300.35940815394","2032.39881702868","1749.1","1409.8","910.638811291813","254.845058886812","","","","",
"Honduras","HND","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","1.58200193245454","1.88045411704307","7.35660816006642","12.9609568053506","24.6791654547986","51.8014969300247","60.9032527265604","111.781017277633","194.126425412699","233.862706548964","271.020090083341","333.571044403162","378.429862635227","384.382898561987","343.021153737508","354.881529252631","445.2","434.879350708699","338.2","228.96","61.070602287762","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.375194406926943","1.03013458120496","1.89732841321952","4.62405763147888","7.85268903155602","11.7916744266019","18.0480231162929","27.1244302518275","40.6414902021804","57.1085654697469","82.0731396772641","109.404154832116","114.985803048878","122.113420949792","162.401535546951","160.195462356148","158.96381545567","139.644080057682","108.933241685884","36.4005551153678","","","","",
"Croatia","HRV","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","4.1760208605074","11.5466761088665","22.1026809932761","37.4999298686304","74.7403046972872","141.821383453661","189.205458017994","287.532631340584","498.959810208008","765.044673684761","979.78029604033","1330.35098158544","1425.06859675414","1629.87362955231","1762.8380341244","1799.71164838285","1813.6952579716","1838.27422129764","1678.4989388477","1491.85948990032","1268.2044","822.84","209.4093","","","","",
"Haiti","HTI","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.321968604733744","","1.03274280686343","3.04100918229347","9.95482924537714","14.6726784532669","38.4664389606726","70.9341910040901","232.598604418004","274.609387216783","292.715473689101","327.679218550045","304.096532170878","289.272601523995","267.840413767637","217.5","238.410888083501","201.4","136.8","36.593299134072","","","","",
"Hungary","HUN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.145329632499218","2.07717590700775","8.31211313113421","20.7917111001429","29.1354374599415","41.6854500672415","83.5384977973061","167.481914418515","251.919146943853","301.012595001349","624.687146810905","714.019150101077","936.330240205095","1190.35770668427","1638.51804622221","1975.31104724013","2206.34726449728","2324.32747457696","2111.32069845824","2032.33879725151","1878.29307161548","1701.01996491908","1380.2341","913.56","218.5041","","","","",
"IBRD only","IBD","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.0406498787016708","0.0959477226006666","0.257369957073171","0.5628629596673","1.11314570703226","2.52299366850524","4.94341468569743","9.56414759828372","13.6632340980852","22.9057918983634","29.2851657136778","37.1739177366718","43.3597395718153","52.3601922519366","68.518265741638","84.7075717667168","101.602384371172","124.426198054748","141.773277535232","160.687218664341","174.916869893833","192.382214842826","127.563692279234","","","","",
"IDA & IBRD total","IBT","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.092899359265366","0.230802835044406","0.466932799883654","0.89877416330474","2.01528309902718","3.91236998317517","7.83393571547716","10.987613061059","18.4199341259247","24.0164793165884","30.7417736183204","36.3624086436897","44.6809235992326","57.6169076756104","71.9419278736256","86.1599102995558","105.080309584694","120.34045382263","136.793906314882","149.698195474568","166.273375334818","111.342459922332","","","","",
"IDA total","IDA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0414609847991442","0.114490296889596","0.212487667544385","0.459509918177642","0.97039499670608","2.32188739735055","4.04622049812696","7.28435095627996","10.4721183499923","14.4685230064261","19.9424594636893","24.4410164800428","32.3440684575138","38.7778424499466","48.1468992161946","57.6047498366408","67.1521192052406","77.4693909142548","93.0352424703728","66.5044060225748","","","","",
"IDA blend","IDB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0577778958803624","0.174924336388514","0.303745738931084","0.5886245500527","1.49532312873096","4.32249803581922","7.86090160628022","14.6993093061916","21.5116018442069","30.1361010902508","38.6460663100165","45.1691495188575","62.7564767480936","74.5088754349484","87.290897947092","102.835813330126","120.249723134757","135.93778099437","153.530386631296","105.122585392925","","","","",
"Indonesia","IDN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0454903810091942","1.12082752497776","2.43086544621313","8.3678367556125","10.9612220615916","19.0812781263748","39.7419545417964","86.678496374169","91.6399582778838","106.662358480199","114.222171353524","158.323081577379","204.089485513221","248.049497106467","300.60790412486","254.366002094798","344.560077344395","358.53","353.94","290.02","205.68","65.9282031326952","","","","",
"IDA only","IDX","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.0722866515064888","0.150911041153972","0.379555263041938","0.735825578357532","1.12908010496627","1.77751604757638","2.90705989334024","3.99084153436853","5.26090285593468","8.32308278505736","12.4324161941044","13.938129755752","17.2294592962359","25.7420410405937","31.5632699469845","37.4008092158912","45.1953496125586","58.9407282209608","44.887804753419","","","","",
"Isle of Man","IMN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.004811288442536","0.00943490095051949","0.0462745337476206","1.13524052720927","2.00607191533481","3.06471982414784","6.02194793517074","11.8363961536207","22.8559332484546","28.6073756783109","66.6627972523474","73.131521740529","91.7488278047349","115.436511519172","142.625074180188","201.1221948508","167.593244344093","179.989468365474","240.343795145415","281.96","301.921461925701","286.9","225","78","","","","",
"Ireland","IRL","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2.44198206153123","7.28698845784295","12.0788849406289","24.0283742090612","47.665166242218","94.5737981311731","175.697240390908","347.860354249786","469.910727778851","767.443951952098","995.051845170723","1118.72071012596","1440.10560853021","1543.98285447879","1744.46081827098","2271.34506089191","2487.07312099031","2531.44056801805","2356.18480430014","2234.58577869912","2116.28242351164","1856.47985826175","1486.7063","956.28","240.3672","","","","",
"Iran","IRN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0178010585909023","0.182205202945811","0.689880190981433","2.0380303492073","4.34798775181963","16.4780022653986","40.6255775738406","64.4772894317381","200.74091213768","300.52599251249","404.914178656051","448.072156595718","492.772178903689","528.21915576495","572.639618056135","501.747027914802","483.200221432144","564","595.248180161148","579.2","472.2","132.24862505375","","","","",
"Iraq","IRQ","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","3.57801766227029","16.410212786508","19.6694747390567","29.1465190620768","33.0917504375401","36.41898730078","35.5883380927982","37.7954671834754","36.9418092592995","79.803706704418","139.864836461935","170.4","174.8","141.33","51.66","","","","",
"Severely Indebted","ISD","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","21.7003594180424","66.0561162948259","114.463616562188","291.671779541493","482.023020867646","637.174249004986","1183.75571717552","1563.36667068165","1778.32925518677","1912.41890427419","2119.73702369762","3314.35331724322","3479.49813683708","3514.82935176328","3657.45972602127","3707.44550731746","3682.95153572505","3439.90842243883","3253.68474821588","3005.95887017247","2661.14913373022","2308.40619153218","1834.3892","1177.92","294.6","","","","",
